segment_id,translation-en-sujato,comment-en-sujato,section_num_long,level_1,level_2,level_3,level_4,level_5
dn16:1.17.5,"As he walks around the patrol path, he doesn’t see a hole or cleft in the wall, not even one big enough for a cat to slip out. ",,16:1.17.5,16,1,17,5,0
dn16:1.17.6,He thinks: ,,16:1.17.6,16,1,17,6,0
dn16:1.17.7,"‘Whatever sizable creatures enter or leave the citadel, all of them do so via this gate.’ ",,16:1.17.7,16,1,17,7,0
dn16:1.17.8,"In the same way, I understand this by inference from the teaching: ",,16:1.17.8,16,1,17,8,0
dn16:1.17.9,"‘All the perfected ones, fully awakened Buddhas—whether past, future, or present—give up the five hindrances, corruptions of the heart that weaken wisdom. Their mind is firmly established in the four kinds of mindfulness meditation. They correctly develop the seven awakening factors. And they wake up to the supreme perfect awakening.’” ",,16:1.17.9,16,1,17,9,0
dn16:1.17.10, ,,16:1.17.10,16,1,17,10,0
dn16:1.17.11, ,,16:1.17.11,16,1,17,11,0
dn16:1.18.1,"And while staying at Nāḷandā, too, the Buddha often gave this Dhamma talk to the mendicants: ",,16:1.18.1,16,1,18,1,0
dn16:1.18.2,"“Such is ethics, such is immersion, such is wisdom. ",,16:1.18.2,16,1,18,2,0
dn16:1.18.3,When immersion is imbued with ethics it’s very fruitful and beneficial. ,,16:1.18.3,16,1,18,3,0
dn16:1.18.4,When wisdom is imbued with immersion it’s very fruitful and beneficial. ,,16:1.18.4,16,1,18,4,0
dn16:1.18.5,"When the mind is imbued with wisdom it is rightly freed from the defilements, namely, ",,16:1.18.5,16,1,18,5,0
dn16:1.18.6,"the defilements of sensuality, desire to be reborn, and ignorance.” ",,16:1.18.6,16,1,18,6,0
dn16:1.19.0,5. The Drawbacks of Unethical Conduct,,16:1.19.0,16,1,19,0,0
dn16:1.19.1,"When the Buddha had stayed in Nāḷandā as long as he wished, he addressed Venerable Ānanda, ",,16:1.19.1,16,1,19,1,0
dn16:1.19.2,"“Come, Ānanda, let’s go to Pāṭaligāma.” ",,16:1.19.2,16,1,19,2,0
dn16:1.19.3,"“Yes, sir,” Ānanda replied. ",,16:1.19.3,16,1,19,3,0
dn16:1.19.4,Then the Buddha together with a large Saṅgha of mendicants arrived at Pāṭaligāma. ,,16:1.19.4,16,1,19,4,0
dn16:1.20.1,The lay followers of Pāṭaligāma heard that he had arrived. ,,16:1.20.1,16,1,20,1,0
dn16:1.20.2,"So they went to see him, bowed, sat down to one side, and said to him, ",,16:1.20.2,16,1,20,2,0
dn16:1.20.3,"“Sir, please consent to come to our guest house.” ",,16:1.20.3,16,1,20,3,0
dn16:1.20.4,The Buddha consented in silence. ,"Brahmali: tuṇhībhāvena is instrumental, suggesting that the silence itself constituted the consent.",16:1.20.4,16,1,20,4,0
dn16:1.21.1,"Then, knowing that the Buddha had consented, the lay followers of Pāṭaligāma got up from their seat, bowed, and respectfully circled the Buddha, keeping him on their right. Then they went to the guest house, where they spread carpets all over, prepared seats, set up a water jar, and placed a lamp. Then they went back to the Buddha, bowed, stood to one side, and told him of their preparations, saying: ",,16:1.21.1,16,1,21,1,0
dn16:1.21.2, ,,16:1.21.2,16,1,21,2,0
dn16:1.21.3,"“Please, sir, come at your convenience.” ",,16:1.21.3,16,1,21,3,0
dn16:1.22.1,"In the morning, the Buddha robed up and, taking his bowl and robe, went to the guest house together with the Saṅgha of mendicants. Having washed his feet he entered the guest house and sat against the central column facing east. ",,16:1.22.1,16,1,22,1,0
dn16:1.22.2,"The Saṅgha of mendicants also washed their feet, entered the guest house, and sat against the west wall facing east, with the Buddha right in front of them. ",,16:1.22.2,16,1,22,2,0
dn16:1.22.3,"The lay followers of Pāṭaligāma also washed their feet, entered the guest house, and sat against the east wall facing west, with the Buddha right in front of them. ",,16:1.22.3,16,1,22,3,0
dn16:1.22.4, ,,16:1.22.4,16,1,22,4,0
dn16:1.23.1,Then the Buddha addressed them: ,,16:1.23.1,16,1,23,1,0
dn16:1.23.2,"“Householders, there are these five drawbacks for an unethical person because of their failure in ethics. ",,16:1.23.2,16,1,23,2,0
dn16:1.23.3,What five? ,,16:1.23.3,16,1,23,3,0
dn16:1.23.4,"Firstly, an unethical person loses substantial wealth on account of negligence. ",,16:1.23.4,16,1,23,4,0
dn16:1.23.5,This is the first drawback for an unethical person because of their failure in ethics. ,,16:1.23.5,16,1,23,5,0
dn16:1.23.6,"Furthermore, an unethical person gets a bad reputation. ",,16:1.23.6,16,1,23,6,0
dn16:1.23.7,This is the second drawback. ,,16:1.23.7,16,1,23,7,0
dn16:1.23.8,"Furthermore, an unethical person enters any kind of assembly timid and embarrassed, whether it’s an assembly of aristocrats, brahmins, householders, or ascetics. ",,16:1.23.8,16,1,23,8,0
dn16:1.23.9,This is the third drawback. ,,16:1.23.9,16,1,23,9,0
dn16:1.23.10,"Furthermore, an unethical person dies feeling lost. ",,16:1.23.10,16,1,23,10,0
dn16:1.23.11,This is the fourth drawback. ,,16:1.23.11,16,1,23,11,0
dn16:1.23.12,"Furthermore, an unethical person, when their body breaks up, after death, is reborn in a place of loss, a bad place, the underworld, hell. ",,16:1.23.12,16,1,23,12,0
dn16:1.23.13,This is the fifth drawback. ,,16:1.23.13,16,1,23,13,0
dn16:1.23.14,These are the five drawbacks for an unethical person because of their failure in ethics. ,,16:1.23.14,16,1,23,14,0
dn16:1.24.0,6. The Benefits of Ethical Conduct,,16:1.24.0,16,1,24,0,0
dn16:1.24.1,There are these five benefits for an ethical person because of their accomplishment in ethics. ,,16:1.24.1,16,1,24,1,0
dn16:1.24.2,What five? ,,16:1.24.2,16,1,24,2,0
dn16:1.24.3,"Firstly, an ethical person gains substantial wealth on account of diligence. ",,16:1.24.3,16,1,24,3,0
dn16:1.24.4,This is the first benefit. ,,16:1.24.4,16,1,24,4,0
dn16:1.24.5,"Furthermore, an ethical person gets a good reputation. ",,16:1.24.5,16,1,24,5,0
dn16:1.24.6,This is the second benefit. ,,16:1.24.6,16,1,24,6,0
dn16:1.24.7,"Furthermore, an ethical person enters any kind of assembly bold and self-assured, whether it’s an assembly of aristocrats, brahmins, householders, or ascetics. ",,16:1.24.7,16,1,24,7,0
dn16:1.24.8,This is the third benefit. ,,16:1.24.8,16,1,24,8,0
dn16:1.24.9,"Furthermore, an ethical person dies not feeling lost. ",,16:1.24.9,16,1,24,9,0
dn16:1.24.10,This is the fourth benefit. ,,16:1.24.10,16,1,24,10,0
dn16:1.24.11,"Furthermore, when an ethical person’s body breaks up, after death, they’re reborn in a good place, a heavenly realm. ",,16:1.24.11,16,1,24,11,0
dn16:1.24.12,This is the fifth benefit. ,,16:1.24.12,16,1,24,12,0
dn16:1.24.13,These are the five benefits for an ethical person because of their accomplishment in ethics.” ,,16:1.24.13,16,1,24,13,0
dn16:1.25.1,"The Buddha spent most of the night educating, encouraging, firing up, and inspiring the lay followers of Pāṭaligāma with a Dhamma talk. Then he dismissed them, ",,16:1.25.1,16,1,25,1,0
dn16:1.25.2,"“The night is getting late, householders. Please go at your convenience.” ",,16:1.25.2,16,1,25,2,0
dn16:1.25.3,"“Yes, sir,” replied the lay followers of Pāṭaligāma. They got up from their seat, bowed, and respectfully circled the Buddha, keeping him on their right, before leaving. ",,16:1.25.3,16,1,25,3,0
dn16:1.25.4,Soon after they left the Buddha entered a private cubicle. ,"Brahmali: Suññāgāra normally means an empty dwelling, but here the context suggests another meaning is intended. DA.1.151 says: Suññāgāranti pāṭiyekkaṁ suññāgāraṁ nāma natthi, tattheva pana ekapasse sāṇipākārena parikkhipitvā–‘idha satthā vissamissatī’ti mañcakaṁ paññapesuṁ, “Suññāgāra: it is not a distinct (dwelling) that is called a suññāgāra. But they prepared a bed to one side right there, having surrounded it with a curtain, thinking, ‘The Teacher will rest here’.”",16:1.25.4,16,1,25,4,0
dn16:1.26.0,7. Building a Citadel,,16:1.26.0,16,1,26,0,0
dn16:1.26.1,Now at that time the Magadhan ministers Sunidha and Vassakāra were building a citadel at Pāṭaligāma to keep the Vajjis out. ,"Note nagara here, as often, means “citadel, fortress”, not “city”.",16:1.26.1,16,1,26,1,0
dn16:1.26.2,At that time thousands of deities were taking possession of building sites in Pāṭaligāma. ,,16:1.26.2,16,1,26,2,0
dn16:1.26.3,Illustrious rulers or royal ministers inclined to build houses at sites possessed by illustrious deities. ,,16:1.26.3,16,1,26,3,0
dn16:1.27.1,Middling rulers or royal ministers inclined to build houses at sites possessed by middling deities. ,,16:1.27.1,16,1,27,1,0
dn16:1.27.2,Lesser rulers or royal ministers inclined to build houses at sites possessed by lesser deities. ,,16:1.27.2,16,1,27,2,0
dn16:1.27.3,"With clairvoyance that is purified and superhuman, the Buddha saw those deities taking possession of building sites in Pāṭaligāma. ",,16:1.27.3,16,1,27,3,0
dn16:1.27.4,"The Buddha rose at the crack of dawn and addressed Ānanda, ",,16:1.27.4,16,1,27,4,0
dn16:1.27.5,"“Ānanda, who is building a citadel at Pāṭaligāma?” ",,16:1.27.5,16,1,27,5,0
dn16:1.27.6,"“Sir, the Magadhan ministers Sunidha and Vassakāra are building a citadel to keep the Vajjis out.” ",,16:1.27.6,16,1,27,6,0
dn16:1.28.1,“It’s as if they were building the citadel in consultation with the gods of the Thirty-Three. ,,16:1.28.1,16,1,28,1,0
dn16:1.28.2, ,,16:1.28.2,16,1,28,2,0
dn16:1.28.3,"With clairvoyance that is purified and superhuman, I saw those deities taking possession of building sites. ",,16:1.28.3,16,1,28,3,0
dn16:1.28.4,Illustrious rulers or royal ministers inclined to build houses at sites possessed by illustrious deities. ,,16:1.28.4,16,1,28,4,0
dn16:1.28.5,Middling rulers or royal ministers inclined to build houses at sites possessed by middling deities. ,,16:1.28.5,16,1,28,5,0
dn16:1.28.6,Lesser rulers or royal ministers inclined to build houses at sites possessed by lesser deities. ,,16:1.28.6,16,1,28,6,0
dn16:1.28.7,"As far as the civilized region extends, as far as the trading zone extends, this will be the chief city: the Pāṭaliputta trade center. ","Comm. is surely correct here: putabhedana refers to the breaking of packages, i.e. a trade center.",16:1.28.7,16,1,28,7,0
dn16:1.28.8,But Pāṭaliputta will face three threats: ,,16:1.28.8,16,1,28,8,0
dn16:1.28.9,"from fire, flood, and dissension.” ",,16:1.28.9,16,1,28,9,0
dn16:1.29.1,"Then the Magadhan ministers Sunidha and Vassakāra approached the Buddha, and exchanged greetings with him. ",,16:1.29.1,16,1,29,1,0
dn16:1.29.2,"When the greetings and polite conversation were over, they stood to one side and said, ",,16:1.29.2,16,1,29,2,0
dn16:1.29.3,“Would Master Gotama together with the mendicant Saṅgha please accept today’s meal from me?” ,,16:1.29.3,16,1,29,3,0
dn16:1.29.4,The Buddha consented in silence. ,,16:1.29.4,16,1,29,4,0
dn16:1.30.1,"Then, knowing that the Buddha had consented, they went to their own guest house, where they had a variety of delicious foods prepared. Then they had the Buddha informed of the time, saying, ",,16:1.30.1,16,1,30,1,0
dn16:1.30.2,"“Itʼs time, Master Gotama, the meal is ready.” ",,16:1.30.2,16,1,30,2,0
dn16:1.30.3,"Then the Buddha robed up in the morning and, taking his bowl and robe, went to their guest house together with the mendicant Saṅgha, where he sat on the seat spread out. ",,16:1.30.3,16,1,30,3,0
dn16:1.30.4,Then Sunidha and Vassakāra served and satisfied the mendicant Saṅgha headed by the Buddha with their own hands with a variety of delicious foods. ,,16:1.30.4,16,1,30,4,0
dn16:1.30.5,"When the Buddha had eaten and washed his hand and bowl, Sunidha and Vassakāra took a low seat and sat to one side. ",,16:1.30.5,16,1,30,5,0
dn16:1.31.1,The Buddha expressed his appreciation with these verses: ,,16:1.31.1,16,1,31,1,0
dn16:1.31.2,"“In the place he makes his dwelling, ",,16:1.31.2,16,1,31,2,0
dn16:1.31.3,having fed the astute ,,16:1.31.3,16,1,31,3,0
dn16:1.31.4,"and the virtuous here, ",,16:1.31.4,16,1,31,4,0
dn16:1.31.5,"the restrained spiritual practitioners, ",,16:1.31.5,16,1,31,5,0
dn16:1.31.6,he should dedicate an offering ,,16:1.31.6,16,1,31,6,0
dn16:1.31.7,to the deities there. ,,16:1.31.7,16,1,31,7,0
dn16:1.31.8,"Venerated, they venerate him; ",,16:1.31.8,16,1,31,8,0
dn16:1.31.9,"honored, they honor him. ",,16:1.31.9,16,1,31,9,0
dn16:1.31.10,"After that they have compassion for him, ",,16:1.31.10,16,1,31,10,0
dn16:1.31.11,like a mother for the child at her breast. ,,16:1.31.11,16,1,31,11,0
dn16:1.31.12,A man beloved of the deities ,,16:1.31.12,16,1,31,12,0
dn16:1.31.13,always sees nice things.” ,I think it’s unlikely bhadrani means “auspcious'. Most commonly it” s used to describe chariots. And the similar line at AN 4.67 is applied to animals.,16:1.31.13,16,1,31,13,0
dn16:1.31.14,"When the Buddha had expressed his appreciation to Sunidha and Vassakāra with these verses, he got up from his seat and left. ",,16:1.31.14,16,1,31,14,0
dn16:1.32.1,"Sunidha and Vassakāra followed behind the Buddha, thinking, ",,16:1.32.1,16,1,32,1,0
dn16:1.32.2,“The gate through which the ascetic Gotama departs today shall be named the Gotama Gate. ,,16:1.32.2,16,1,32,2,0
dn16:1.32.3,The ford at which he crosses the Ganges River shall be named the Gotama Ford.” ,,16:1.32.3,16,1,32,3,0
dn16:1.32.4,Then the gate through which the Buddha departed was named the Gotama Gate. ,,16:1.32.4,16,1,32,4,0
dn16:1.32.5,Then the Buddha came to the Ganges River. ,,16:1.32.5,16,1,32,5,0
dn16:1.33.1,Now at that time the Ganges was full to the brim so a crow could drink from it. ,,16:1.33.1,16,1,33,1,0
dn16:1.33.2,"Wanting to cross from the near to the far shore, some people were seeking a boat, some a dinghy, while some were tying up a raft. ",Dinghy is a Hindi word: “any of various rowing or sailing boats used in sheltered waters along the Indian coasts to transport passengers and freight.”,16:1.33.2,16,1,33,2,0
dn16:1.33.3,"But, as easily as a strong person would extend or contract their arm, the Buddha, together with the mendicant Saṅgha, vanished from the near shore and landed on the far shore. ","Brahmali: Yes, it's a different verb, but from what I have seen they are used synonymously.",16:1.33.3,16,1,33,3,0
dn16:1.34.1,He saw all those people wanting to cross over. ,,16:1.34.1,16,1,34,1,0
dn16:1.34.2,"Knowing the meaning of this, on that occasion the Buddha expressed this heartfelt sentiment: ",,16:1.34.2,16,1,34,2,0
dn16:1.34.3,“Those who cross a river or stream ,"annava can hardly mean “sea” here, if it is to be crossed with a bridge. Note the Sanskrit parallels at https://staging.suttacentral.net/sf245/san/waldschmidt#7.9 and https://staging.suttacentral.net/divy3/san/vaidya#034.012",16:1.34.3,16,1,34,3,0
dn16:1.34.4,have built a bridge and left the marshes behind. ,,16:1.34.4,16,1,34,4,0
dn16:1.34.5,"While some people are still tying a raft, ",,16:1.34.5,16,1,34,5,0
dn16:1.34.6,intelligent people have crossed over.” ,,16:1.34.6,16,1,34,6,0
dn16:1.34.7, ,,16:1.34.7,16,1,34,7,0
dn16:2.1.0,8. Talk on the Noble Truths,,16:2.1.0,16,2,1,0,0
dn16:2.1.1,"Then the Buddha said to Venerable Ānanda, ",,16:2.1.1,16,2,1,1,0
dn16:2.1.2,"“Come, Ānanda, let’s go to Koṭigāma.” ",,16:2.1.2,16,2,1,2,0
dn16:2.1.3,"“Yes, sir,” Ānanda replied. ",,16:2.1.3,16,2,1,3,0
dn16:2.1.4,"Then the Buddha together with a large Saṅgha of mendicants arrived at Koṭigāma, ",,16:2.1.4,16,2,1,4,0
dn16:2.1.5,and stayed there. ,,16:2.1.5,16,2,1,5,0
dn16:2.2.1,There he addressed the mendicants: ,,16:2.2.1,16,2,2,1,0
dn16:2.2.2,"“Mendicants, not understanding and not penetrating four noble truths, both you and I have wandered and transmigrated for such a very long time. ",,16:2.2.2,16,2,2,2,0
dn16:2.2.3,What four? ,,16:2.2.3,16,2,2,3,0
dn16:2.2.4,"The noble truths of suffering, ",,16:2.2.4,16,2,2,4,0
dn16:2.2.5,"the origin of suffering, ",,16:2.2.5,16,2,2,5,0
dn16:2.2.6,"the cessation of suffering, ",,16:2.2.6,16,2,2,6,0
dn16:2.2.7,and the practice that leads to the cessation of suffering. ,,16:2.2.7,16,2,2,7,0
dn16:2.2.8,"These noble truths of suffering, origin, cessation, and the path have been understood and comprehended. Craving for continued existence has been cut off; the attachment to continued existence is ended; now there are no more future lives.” ",,16:2.2.8,16,2,2,8,0
dn16:2.3.1,That is what the Buddha said. ,,16:2.3.1,16,2,3,1,0
dn16:2.3.2,"Then the Holy One, the Teacher, went on to say: ",,16:2.3.2,16,2,3,2,0
dn16:2.3.3,“Because of not truly seeing ,,16:2.3.3,16,2,3,3,0
dn16:2.3.4,"the four noble truths, ",,16:2.3.4,16,2,3,4,0
dn16:2.3.5,we have transmigrated for a long time ,,16:2.3.5,16,2,3,5,0
